Time,Mx_f,My_f,Mz_f,B_z,a1,a2,b1,b2,f1,f2 
0.001,0.004531877674249994,0.6661935029859951,0.7453988665588388,13,412,318,436,305,0,0
0.011,-0.012084397256483153,0.985774130188841,0.025057522985295407,0,960,323,438,512,0,3
0.004,0.0007276870402466272,-0.9867236837094775,0.12154513256654505,-2,285,924,298,132,1,2
0.01,0.005211950827226846,0.6455957704811268,0.7472470196371193,4,717,611,276,751,2,-2
0.009,0.11280099830733593,-0.7043938134359661,-0.6835259782737941,12,282,156,142,821,3,3
0.005,0.020545928425993773,-0.94747077642469,-0.2965255719609402,14,426,456,664,438,2,-3
0.008,0.01994606111517534,-0.9730734299912694,-0.17669490859413992,18,509,843,219,256,2,1
0.007,-0.002471752772981107,0.46933598237447416,0.8733251120261755,13,416,552,275,345,2,2
0.009,0.012981968416585388,0.4796920513715831,-0.8639480235611018,3,194,797,604,592,-2,-3
0.001,0.010227496774343332,0.9251701216046031,0.37777780952639045,20,733,451,821,819,2,-1
0.01,0.0060246365294257705,-0.9342822287761918,-0.3169503307929282,2,784,283,136,226,1,1
0.013,-0.010028309012820542,0.918114411601659,-0.35193000632586086,-13,740,859,345,119,0,-1
0.002,-0.006590037134885175,0.513304548593088,-0.8551410516889837,-5,550,751,869,903,2,0
0.009,0.0016139714353154409,-0.2122284219523705,0.9647754233112158,13,533,141,427,870,3,-1
0.002,0.02541788376671813,0.9865274905387854,-0.14858348016741285,19,184,677,353,222,-1,1
0.005,0.007089862416225047,-0.9911662606121758,0.05585399467676763,2,610,344,876,412,0,2
0.004,-0.021091696665567986,-0.4282001443693727,-0.8976316228164456,-8,749,148,652,339,-1,-1
0.007,-0.006948632662077507,0.6424487139755853,0.7548373256254644,12,930,966,244,976,3,3
0.013,-0.0019654997982530825,-0.25245262958766107,0.949875594404205,6,830,600,581,328,-1,-1
0.01,-0.031161585298411797,-0.5051386919913633,-0.8472422716882002,10,268,100,890,302,-3,-1
0.009,0.004404557044375841,0.25332061392706406,0.955466182377386,-15,595,830,748,376,-3,-2
0.012,-0.007618489524165726,-0.970315189890584,0.16086913350580836,-17,144,786,857,703,-1,2
0.013,0.002552898572764182,0.9342703899210129,-0.3070457290367092,5,471,641,329,980,1,0
0.008,0.020760760407529038,0.9875624359455921,0.06979141065733849,17,611,362,156,327,0,-2
0.009,-0.039204198136004995,0.9796472995455476,0.13051592584195082,-18,295,563,384,647,1,3
0.003,0.029559712660472443,-0.6843208660852946,-0.7230831804057698,18,615,685,823,192,2,3
0.003,-0.03336719075154232,0.8680591283564526,-0.48809224916923155,-15,407,288,793,441,3,-1
0.004,0.001361140660215759,0.9522928340778224,0.2890005677246192,-4,987,903,598,125,-2,-3
0.002,0.022023429618100505,0.8734971284133608,-0.4814290918230688,16,520,518,369,602,2,3
0.003,0.008139323880187984,0.7819762669603909,-0.6172665215509431,4,118,629,546,320,2,3
0.01,-0.001116127080118021,0.34940704472308654,0.9234102384678281,5,654,639,653,483,3,-3
0.015,0.001071978142112056,-0.02752870301995285,0.9800301016133036,0,160,257,822,185,2,-3
0.007,-0.000104204484755292,0.010372736690303155,0.9908141245411338,14,513,386,756,540,3,-2
0.005,-0.022264608841852003,-0.9646515861731438,-0.2343235330513426,-12,227,668,842,421,-1,0
0.014,-0.006296385737857478,-0.5053661210837439,0.8408675505978817,18,705,154,864,500,-3,3
0.009,-0.004223824624940189,-0.9875660972512275,0.0178301543943764,0,581,643,666,488,-3,3
0.007,-0.017537815192764608,-0.98868840633431,0.045457871810748784,-7,160,520,523,388,1,-3
0.009,0.11510762405098568,0.4923730537766967,-0.8491460165910916,18,182,109,206,614,1,0
0.013,0.00247375318783622,0.26446502671966365,0.9470808475902172,-6,986,485,195,376,0,-3
0.006,0.005433864274210771,0.7340102733042925,0.6685172694380206,2,393,793,853,101,-2,3
0.002,-0.015595340441229427,0.9067351368624664,0.4186330120885655,-15,178,392,496,769,2,-1
0.007,0.023938699565952504,-0.5410387224725015,-0.8297306537232022,15,498,931,683,786,2,0
0.006,0.03822798966333956,-0.903639425460611,-0.40677185974561275,15,270,445,123,248,3,2
0.009,-0.017879323657587164,-0.8747210945554108,-0.45904970197808204,-19,424,744,977,254,1,-1
0.002,-0.0003710708520250162,0.1198223067793405,-0.9901494662595636,-2,751,760,993,396,2,3
0.008,0.008492780666789832,-0.8931975724024565,-0.4253143731065727,13,462,857,291,703,-3,0
0.007,0.004299421543372282,0.9488577251423774,0.28790204070580305,-10,250,830,386,792,-3,-1
0.006,0.00011189275401947993,-0.48949529495972477,0.8622781319644867,19,312,649,455,762,0,-1
0.006,0.0024296439266145793,0.4781880015231666,0.8699067897306216,-5,336,795,711,253,-1,-2
0.007,-0.012746138956484692,0.9911006041214422,0.021975046725878272,-3,824,295,436,998,2,1
0.015,-0.0033794468097796382,0.17759983278216637,0.9644680292545841,-2,442,827,393,666,-1,3
0.014,0.03536725341903085,0.003876423422489679,-0.9811408871556442,11,251,422,760,746,2,-1
0.006,0.01912526976194166,0.9427828380409857,-0.30941500432119506,13,697,665,723,247,-2,-2
0.015,0.0046711938874472595,-0.09693767791448016,0.9755348566796659,-9,389,442,346,823,3,2
0.008,0.006309377611010642,0.5988834143309307,-0.7877859595680108,3,234,863,501,221,-1,0
0.001,0.007807803245246142,0.8961260601923329,0.44246033308404664,15,649,464,279,677,-3,0
0.009,0.005873569606997644,-0.39772390774801736,0.9038301287575836,-12,461,191,101,434,0,3
0.005,0.001163027889594433,0.3842400108727685,0.9165371222579123,-14,890,446,608,876,2,-3
0.011,-0.01495149076043532,0.7620621227114613,0.6256776242623593,-11,971,823,502,764,1,3
0.007,0.019614137186947114,0.985797606370804,-0.10281485891158265,11,238,899,228,636,-2,-2
0.013,-0.005632732160106927,-0.6154793947896758,0.7658902679698352,-15,771,627,242,109,-1,-3
0.005,-0.01683954845136945,-0.34667920422421244,-0.9308591485274298,-2,564,136,674,424,-2,-1
0.002,0.011549112111161509,0.9725327135410105,-0.22322240591848497,8,692,207,245,791,-1,-1
0.009,-0.009861230538029305,-0.5720223842683174,-0.8057912313712937,-10,880,934,784,777,1,-1
0.012,-0.05243067383751993,0.9837544252596094,-0.01744067866601539,-11,526,130,848,192,2,3
0.008,-0.005995607437406853,0.5341912424617383,-0.8329891693028891,-4,697,410,279,807,2,-1
0.001,0.0015256575974729619,0.8782635067665495,0.4770609754586475,3,682,392,195,210,-2,1
0.012,0.022810910192474273,-0.9364951644332387,0.2996447336508465,17,158,784,816,826,0,1
0.012,-0.011202561084550679,-0.8318493529861065,-0.5259043755153503,-12,815,578,384,113,0,2
0.001,0.003988007617501585,0.9897112017487769,-0.1358297016307266,6,722,986,164,686,0,0
0.005,-0.05069352885954492,-0.4699468575007263,-0.8737827328180097,-20,555,172,542,637,-1,1
0.015,-0.04744621514370286,0.645695342906687,-0.7364559826248055,-10,431,568,897,366,3,3
0.011,0.021160351194943968,0.9834519766551705,-0.07399623961513452,-2,602,119,700,241,-3,1
0.007,-0.029502208804855712,0.2700094748931935,-0.9528908555558704,-20,801,506,702,311,-2,2
0.005,0.005970181564117859,-0.9870125493615148,-0.10745530696018685,12,528,393,197,861,-2,-1
0.013,-0.013476125491873707,-0.4501558387455037,0.8731783969443093,-7,732,198,593,262,-2,-3
0.001,0.004219890127083837,0.9868005641484378,0.15686763606403695,6,474,940,442,944,-1,-2
0.008,-0.025633615453776355,-0.6860458315035615,-0.712568251368667,-17,962,312,395,637,-3,1
0.01,-0.0018712673056986936,-0.20223634379864566,0.9657983508181064,9,501,735,495,612,0,-2
0.011,0.0394160788361456,-0.8231530926057714,-0.5396962631679573,-1,257,119,889,710,3,-2
0.003,-0.03012587901369026,-0.7827624603290241,-0.6150559754378169,-16,369,980,840,560,-3,-3
0.007,-0.020800397428604008,-0.9809946376577576,0.1302749198154528,-18,562,130,929,799,1,-1
0.004,0.002047492031914607,0.7488429338909329,-0.6551588338972707,1,368,205,759,972,3,2
0.015,0.008543526824932621,0.40329448387979533,0.8943283078834422,12,635,231,535,479,-2,0
0.011,-0.0017861457795190037,0.8993832390292867,0.4049043861859429,8,457,790,328,571,-3,3
0.002,0.025917767192601932,0.45899412705413206,-0.8851134225146519,19,778,554,782,962,-2,-1
0.012,0.00014325940269484445,0.1991461925318581,0.9642656704068703,-20,314,750,128,230,0,-1
0.015,-0.020305327036168812,0.7236055334453964,0.6620250496688868,-1,751,980,881,794,1,3
0.002,-0.002848660702011159,0.6612526419894692,-0.746740040456431,-2,400,809,929,184,1,-3
0.012,0.015309843103686372,0.3256070579782706,-0.9288310474754565,11,451,830,423,253,2,-1
0.013,-0.015746127779940892,0.5853849031653324,0.7902149448975869,-13,579,920,940,167,3,0
0.013,-0.002871401743152598,0.9685807150069946,-0.17083419002960679,10,660,441,881,488,2,-1
0.009,-0.009389724709524762,-0.8525251327094272,-0.4993497419196208,-1,704,459,104,950,-1,-1
0.01,0.010554733045820372,-0.6775678332200513,0.7166566762158986,13,258,923,822,395,3,-3
0.015,0.021538293422652965,-0.7352948591933204,0.6472647693973924,-19,905,295,646,904,3,1
0.004,0.039611452708779436,-0.5162100310488955,-0.849387856405116,20,546,376,412,660,3,-2
0.002,0.02213915586447586,0.31586661885407347,-0.9457741483702032,17,806,604,813,716,-3,0
0.013,0.009702304478299431,-0.28204292020582855,0.941296119972805,19,578,366,692,184,3,1
0.013,-0.009138960979128176,0.7547650363463748,0.63106425516125,-9,351,683,617,640,-1,2
0.009,-0.027165160637151662,0.8852401950394508,-0.4391798179410621,-13,593,331,339,578,3,0
0.015,0.025133674613340155,-0.05783550337075727,-0.9784748153086332,19,856,614,368,250,-1,1
0.003,-0.02818369767068016,0.4159233644681132,-0.9046368007863251,-13,702,202,436,446,0,-2
0.009,-0.01147526387751208,-0.31188932893348237,-0.9376854658278275,-3,121,962,524,927,-1,-1
0.008,-0.02287780739764718,-0.9756571274358391,-0.16138437201371245,-16,500,854,185,899,-3,-1
0.012,0.02707053864331597,-0.09232821164664003,-0.9796610543497881,16,671,122,646,744,-2,-2
0.005,0.020546190506447754,-0.17434727761344637,-0.9778335308272559,4,409,255,500,628,3,0
0.01,-0.09849106259511176,-0.9801981993708483,0.030250090867641407,1,134,340,449,893,-3,-3
0.008,0.023560997862956175,-0.6631833344952428,-0.7339773545803032,14,764,506,220,652,1,1
0.004,0.0014076173934521982,-0.8118306377553876,0.573794764355833,12,881,451,444,686,-2,0
0.004,0.010277620326772968,-0.9030210819577088,0.415597934320071,14,697,589,394,434,1,2
0.004,0.0056126335123725946,-0.8298427758467425,0.5473833071725637,8,407,917,368,352,0,3
0.007,-0.001233846940887683,-0.3279578963857631,0.9347509061958889,6,960,787,536,533,-1,-1
0.005,-0.007192273596563496,0.9846976122415696,-0.13392501195176462,-7,874,724,189,664,1,1
0.014,0.013427928101795715,-0.9547644822391377,0.2257575424567883,15,598,653,693,843,3,-2
0.015,-7.143739137452238e-05,0.08015039931431589,0.9772873707146376,0,770,911,100,848,1,0
0.015,-0.01213145865341804,-0.4720100226185012,0.8587830571445056,17,842,381,225,784,0,-3
0.009,0.008453527939102281,-0.9835420980160471,0.0901545041409932,2,972,260,900,319,1,0
0.008,0.002208397160796517,0.23683773485687412,0.960990216526657,-11,707,894,683,644,-3,0
0.003,-0.026729238393092453,-0.5879974558417382,-0.8035107729410059,-16,297,961,581,226,-3,1
0.003,0.008746199409911547,-0.15014801253374405,-0.98465547936389,6,194,904,876,135,-1,-1
0.015,-0.005607005310436358,-0.9475981802250545,0.24923849397315298,-18,643,526,443,865,1,0
0.002,0.002980274900190317,0.412645423444697,-0.908007367016691,3,852,506,863,963,0,-3
0.014,-0.004480294118880894,0.49244972949123755,0.8498538298812428,3,595,789,921,872,2,-1
0.003,-0.02403505448136711,0.6004677455399942,-0.7944343227517839,-11,558,274,416,968,-2,0
0.007,0.030027454963772536,0.7666142426132103,-0.6272444157367552,12,696,524,907,815,-2,-3
0.005,-0.004346327022500805,-0.9193778832383342,0.3742921056310513,4,605,415,619,236,-1,-3
0.011,-0.0706568669529873,-0.5888272867349782,-0.7872153675341269,-15,319,596,891,616,-3,-3
0.013,0.007569907575434849,0.8901477654261706,0.41843122867125226,-20,696,841,385,638,-2,-2
0.005,-0.004637245358696635,0.9338636399291533,0.3404502893946085,-11,912,589,204,462,2,-1
0.004,0.04046616989201006,-0.2995259473795344,-0.9477406501695255,20,642,220,780,138,-2,3
0.013,0.0036109297399353622,0.4013681554168552,0.8979637345645052,9,462,537,277,175,-2,0
0.004,-0.0018231038125174834,-0.41543687452747735,0.9034686176506677,-14,670,793,159,811,0,-1
0.001,-0.004619469739037403,0.998389557787826,-0.03632923131032733,-6,663,945,917,337,3,2
0.005,0.0017788617751800311,-0.9314623722385973,-0.3442424402894039,-4,142,730,426,688,1,1
0.013,-0.03846458672552941,0.9052725748997766,-0.3827228261631634,-11,113,522,433,976,0,1
0.008,-0.029923511000937444,-0.926909577596179,0.3415062210367228,-18,270,363,106,254,-1,-3
0.008,0.02051356109864543,-0.9713246575692676,0.18514193342540466,20,943,455,592,132,3,-2
0.003,-0.003533794569132622,0.9121594921227761,0.4054433712722539,-1,250,135,714,678,-1,2
0.006,-0.00010647785980975064,0.016692814113442728,0.9920363999394245,-7,341,709,707,988,3,-1
0.013,0.007036956920551014,0.9839694200888532,0.01663631269236715,-5,274,329,760,406,0,-2
0.014,-0.0015477055597933665,0.629308090408039,0.7542640586847449,18,456,940,242,481,1,1
0.015,0.010154840968072454,-0.40778009595536285,-0.8916241080892188,14,915,580,207,437,-3,-2
0.01,-0.009898172601859084,0.49785982469337664,-0.8521464900016715,-9,894,624,405,926,-1,0
0.005,-0.004678761787124974,0.6453297495007455,0.7560059780337975,-10,763,635,681,925,2,0
0.006,0.004130269288212201,0.7843902394595299,0.6086473507929948,18,445,754,568,689,2,-1
0.014,0.07217337560865865,-0.23145806990879408,-0.9513827874209158,17,437,253,308,934,0,3
0.009,-0.0002853219875391226,0.5562701846149749,-0.8168579087966196,1,850,829,404,581,0,1
0.009,0.03046261044214007,0.2223813405144702,-0.962418055073517,16,531,491,471,809,0,1
0.001,-0.004150036434368547,0.9957254403565581,0.08248098942398398,-7,616,873,448,316,0,-2
0.01,0.018099279030401892,-0.9519827246441435,0.25716801762077435,-11,622,504,883,342,2,3
0.001,0.00472724531550028,0.6838648527812093,0.729196368341017,14,178,576,141,975,-2,1
0.009,0.0006032705625454461,-0.986139681453836,0.055776625689785225,-19,416,812,833,586,3,-1
0.001,-0.001615771500553008,0.9690266719327769,0.24397116874287864,-2,519,806,514,869,-2,3
0.012,0.004021941964912479,0.39847771600404713,-0.9001071143583295,1,825,973,659,114,-2,-1
0.004,-0.009825001001650478,0.5615151467097667,-0.8211323725726454,-2,287,349,627,800,-3,-3
0.008,0.030173896429097607,0.16614220892531883,-0.975032195012283,18,378,779,897,578,-2,1
0.014,0.0038719542102533333,-0.38241180712944517,0.9036364988187091,16,480,389,196,194,3,-1
0.01,-0.011048668056683366,-0.9808790713266482,0.10300668580788035,-19,430,680,852,214,1,-2
0.013,-0.014344371803295742,0.5602726297498606,0.8084784360446161,20,405,608,621,672,3,1
0.006,-0.04169973493656978,-0.9863403566297925,-0.09118979556436721,-16,413,357,666,452,-1,-3
0.001,0.004870392966939254,0.7187159859169148,0.6948202820960009,13,365,438,439,600,-1,1
0.011,-0.005253620056346204,-0.9709913096086742,0.16514146655030432,7,237,778,648,315,-1,-1
0.014,-0.02421456823079285,-0.48664002963228126,-0.8523409891755112,-19,631,977,769,511,-2,2
0.015,-0.013359532365993784,-0.6206691291436843,-0.758855471320931,-6,151,942,983,383,0,-1
0.003,-0.023577140705956904,-0.6046273960102483,-0.7911672585466576,-12,796,469,160,760,-2,-3
0.004,-0.019998770952200165,0.07458856985523538,-0.9917531857886638,-8,296,471,669,241,0,1
0.01,-0.057447742530410795,-0.850078197404031,-0.4969398017542952,-20,203,215,465,984,1,0
0.011,0.009038385007631553,-0.7610553918162846,0.6250861465644066,20,628,434,139,181,2,0
0.009,0.07437220267084321,-0.9322988155818462,-0.31676568191605514,16,144,343,511,879,1,1
0.015,-0.006372825762051289,-0.9053478012670181,-0.3751652096072761,7,175,532,276,313,-1,-2
0.013,-0.029030789982042608,-0.6628768568786025,-0.7252425623005212,-14,589,193,863,251,1,-3
0.009,0.012146298305866445,0.8993497317732148,0.41188815898662123,-7,597,228,739,634,0,-3
0.009,0.0025912564554925145,0.9063160610336057,0.3964878900788941,3,524,303,216,481,2,-1
0.009,0.0061609402502253476,0.14419251219084073,-0.9776536035204723,4,791,240,823,828,0,-3
0.007,-0.001034007317841746,-0.20746831642800267,0.9687335402301326,17,810,955,748,115,-2,0
0.012,-0.022499264860539506,0.9844186589273662,0.011750390921336548,-4,796,905,491,528,3,3
0.001,-0.004225949489771785,0.8543896857016695,0.5186645520902808,-11,799,227,878,725,-2,-1
0.009,0.000795364936488422,0.9690518465301476,-0.19541149574459332,-13,889,704,702,342,-2,-2
0.005,0.025177690945820196,-0.9924492758844229,0.006638998949663841,8,275,669,827,606,1,3
0.004,-0.012385049273986728,-0.9892807112060181,0.09790523890352507,-2,348,855,993,401,-2,-2
0.013,-0.0028345521304895096,0.1741879006127336,0.9676426348869966,11,948,999,669,924,1,2
0.011,0.009569144536614258,0.9861026730884868,0.002993563249936361,11,828,457,356,209,-1,1
0.004,0.0028399181442413223,-0.605649870521495,0.7884981293610492,17,441,966,196,637,1,0
0.009,0.010588576838065349,-0.8088643802045814,-0.5675136187862332,17,853,999,584,280,0,-3
0.003,-0.03198089429428426,0.037479103721697486,-0.9948467544040925,-14,863,172,994,631,-1,-3
0.01,0.014185794531525143,-0.7108043288654035,-0.6841586762513931,-3,210,185,659,971,-3,3
0.002,-0.020797555876118288,0.9753711566484338,0.21259237816824914,-17,411,268,945,174,1,0
0.001,0.012270410057276547,0.9776800631154855,-0.20469860205832086,18,971,807,798,321,-1,1
0.013,0.03754308795329045,0.443274334220086,-0.8766772396153093,15,220,469,263,401,1,1
0.011,0.0035512285747736788,0.9629829741815606,-0.21188669118890305,0,382,923,188,479,0,-1
0.01,0.0029078759467375957,-0.7604438454014969,0.6284202375392987,20,847,950,413,993,-3,1
0.005,0.01769789420219389,-0.9722216043089577,-0.20094861651843407,3,142,760,717,148,3,-1
0.013,0.020228161726582396,-0.9729139368313965,0.1357788210323283,4,416,924,148,671,3,2
0.01,-0.0009051824020404092,-0.18742995304957513,0.9688659272814124,-13,984,882,507,371,-3,2
0.007,0.005124445597917051,0.504246153477112,-0.8529863549903463,-1,221,152,732,228,3,2
0.014,0.0004908036827748924,0.9697727717793168,-0.15537247871518337,-8,698,772,767,821,-1,0
